Start_Time,End_Time,Wake_Sleep,Breathing_Rate_Deviation,Breathing_Rate_Variability,Num_Events,all_90th_percentile,variance,Sleep_Stage
2026/8/2 03:36,2026/8/2 03:39,1,3.487867514,0.001750141,2,17.42286751,3.385607691,2
2026/8/2 03:39,2026/8/2 03:42,1,4.682501727,0.00239571,1,18.61750173,5.583415911,2
2026/8/2 03:42,2026/8/2 03:45,1,5.127796115,NaN,4,19.06279612,NaN,2
2026/8/2 03:45,2026/8/2 03:48,1,4.756588785,0.004324273,1,18.69158879,9.289196404,2
2026/8/2 03:48,2026/8/2 03:51,1,5.41983871,0.005815496,1,19.35483871,11.82250378,2
2026/8/2 03:51,2026/8/2 03:54,1,5.724919028,0.004308195,1,19.65991903,10.98856938,2
2026/8/2 03:54,2026/8/2 03:57,1,4.757010309,0.00515371,3,18.69201031,9.725026943,2
2026/8/2 03:57,2026/8/2 04:00,1,3.269301075,0.003681962,2,17.20430108,12.96800412,2
2026/8/2 04:00,2026/8/2 04:03,1,3.764115044,0.001357783,0,17.69911504,6.65494783,2
2026/8/2 04:03,2026/8/2 04:06,1,3.281642755,0.004024471,1,17.21664275,6.06125453,2
2026/8/2 04:06,2026/8/2 04:09,1,4.479322251,0.003594227,1,18.41432225,9.948137989,2
2026/8/2 04:09,2026/8/2 04:12,0,4.178207547,0.002770343,1,18.11320755,8.962342996,0
2026/8/2 04:12,2026/8/2 04:15,0,5.41983871,0.005312716,1,19.35483871,14.19299906,0
2026/8/2 04:15,2026/8/2 04:18,1,5.688998437,0.00237383,1,19.62399844,24.25649395,1
2026/8/2 04:18,2026/8/2 04:21,1,6.578335149,0.005218927,0,20.51333515,13.93821135,1
2026/8/2 04:21,2026/8/2 04:24,1,6.826245675,0.009129754,0,20.76124567,16.43992825,1
2026/8/2 04:24,2026/8/2 04:27,1,7.852014789,0.004015633,0,21.78701479,9.565950568,1
2026/8/2 04:27,2026/8/2 04:30,1,4.77199502,0.002831571,0,18.70699502,9.634666333,1
2026/8/2 04:30,2026/8/2 04:33,1,4.742042802,0.001853817,0,18.6770428,7.3532725,1
2026/8/2 04:33,2026/8/2 04:36,1,4.742042802,0.009468975,0,18.6770428,9.960441908,1
2026/8/2 04:36,2026/8/2 04:39,1,5.259556491,0.006415983,1,19.19455649,14.46119468,1
2026/8/2 04:39,2026/8/2 04:42,1,6.148682008,0.006121473,1,20.08368201,13.94644575,1
2026/8/2 04:42,2026/8/2 04:45,1,5.577195122,0.002475256,1,19.51219512,11.28482881,1
2026/8/2 04:45,2026/8/2 04:48,1,3.116509769,NaN,2,17.05150977,NaN,2
2026/8/2 04:48,2026/8/2 04:51,1,6.844220779,0.003767245,0,20.77922078,10.16052118,2
2026/8/2 04:51,2026/8/2 04:54,1,5.614668874,NaN,2,19.54966887,NaN,2
2026/8/2 04:54,2026/8/2 04:57,1,4.873777429,0.00388107,0,18.80877743,9.345677651,2
2026/8/2 04:57,2026/8/2 05:00,1,2.14540201,0.002605022,2,16.08040201,4.482964704,2
2026/8/2 05:00,2026/8/2 05:03,1,6.106753653,0.007152376,1,20.04175365,8.007112977,2
2026/8/2 05:03,2026/8/2 05:06,1,3.30018851,NaN,2,17.23518851,NaN,2
2026/8/2 05:06,2026/8/2 05:09,1,4.385610687,NaN,2,18.32061069,NaN,2
2026/8/2 05:09,2026/8/2 05:12,1,6.359296951,0.005217321,1,20.29429695,13.34150929,2
2026/8/2 05:12,2026/8/2 05:15,1,5.850736149,0.004556336,0,19.78573615,10.6578774,2
2026/8/2 05:15,2026/8/2 05:18,0,4.913167539,0.004148799,0,18.84816754,8.762774288,0
2026/8/2 05:18,2026/8/2 05:21,0,3.908866171,0.005163205,3,17.84386617,11.26846805,0
2026/8/2 05:21,2026/8/2 05:24,1,6.754655172,0.002494506,0,20.68965517,12.14007004,2
2026/8/2 05:24,2026/8/2 05:27,1,4.554984592,0.004299105,1,18.48998459,5.986124766,2
2026/8/2 05:27,2026/8/2 05:30,1,4.874055118,0.003057126,1,18.80905512,14.07631771,2
2026/8/2 05:30,2026/8/2 05:33,1,5.704934534,0.003702201,0,19.63993453,9.756746419,2
2026/8/2 05:33,2026/8/2 05:36,1,6.68800983,0.008630265,0,20.62300983,15.41878374,2
2026/8/2 05:36,2026/8/2 05:39,1,3.686145374,0.002178752,0,17.62114537,3.335424379,2
2026/8/2 05:39,2026/8/2 05:42,1,6.170052255,0.005174864,0,20.10505226,15.16447188,2
2026/8/2 05:42,2026/8/2 05:45,1,4.566768299,0.002191582,1,18.5017683,7.536614781,2
2026/8/2 05:45,2026/8/2 05:48,1,4.076257036,0.002072694,0,18.01125704,4.03593945,2
2026/8/2 05:48,2026/8/2 05:51,0,1.75127451,0.004448774,0,15.68627451,6.449800054,0
2026/8/2 05:51,2026/8/2 05:54,1,5.6889545,0.004837867,0,19.6239545,12.86592811,1
2026/8/2 05:54,2026/8/2 05:57,1,7.589663677,0.006760386,0,21.52466368,16.3703297,1
2026/8/2 05:57,2026/8/2 06:00,1,6.380028404,0.003650182,0,20.3150284,11.14023367,1
2026/8/2 06:00,2026/8/2 06:03,1,2.889093559,0.004350766,3,16.82409356,6.655538175,1
2026/8/2 06:03,2026/8/2 06:06,1,5.545519481,0.003344705,1,19.48051948,11.49362077,1
2026/8/2 06:06,2026/8/2 06:09,1,3.712058824,0.003290779,0,17.64705882,6.762826055,1
2026/8/2 06:09,2026/8/2 06:12,1,5.700924825,0.00323856,0,19.63592483,10.05289055,1
2026/8/2 06:12,2026/8/2 06:15,1,3.871280407,0.009853757,1,17.80628041,9.748516987,1
2026/8/2 06:15,2026/8/2 06:18,1,3.50053869,0.003630444,2,17.43553869,6.955169442,1
2026/8/2 06:18,2026/8/2 06:21,1,8.676036339,0.008417069,1,22.61103634,16.423221,1
2026/8/2 06:21,2026/8/2 06:24,1,3.864373109,0.00318561,1,17.79937311,11.97478089,1
2026/8/2 06:24,2026/8/2 06:27,1,6.318164557,0.00945178,2,20.25316456,16.50198761,1
2026/8/2 06:27,2026/8/2 06:30,1,5.265,0.002847216,0,19.2,9.696109247,1
2026/8/2 06:30,2026/8/2 06:33,1,7.163901099,0.005696186,0,21.0989011,12.36550379,1
2026/8/2 06:33,2026/8/2 06:36,1,4.619183542,0.005106211,0,18.55418354,10.18798983,2
2026/8/2 06:36,2026/8/2 06:39,1,5.022345972,0.001880672,2,18.95734597,16.04016868,2
2026/8/2 06:39,2026/8/2 06:42,1,4.357682927,0.001520989,0,18.29268293,5.202585369,2
2026/8/2 06:42,2026/8/2 06:45,1,7.461731055,0.005923862,0,21.39673105,15.16955019,2
2026/8/2 06:45,2026/8/2 06:48,1,4.612406904,0.001796703,0,18.5474069,4.280956524,2
2026/8/2 06:48,2026/8/2 06:51,1,5.687702812,NaN,2,19.62270281,NaN,2
2026/8/2 06:51,2026/8/2 06:54,1,5.112619048,0.003197261,1,19.04761905,5.419255929,2
2026/8/2 06:54,2026/8/2 06:57,1,4.873777429,NaN,2,18.80877743,NaN,2
2026/8/2 06:57,2026/8/2 07:00,1,5.090843798,NaN,2,19.0258438,NaN,2
2026/8/2 07:00,2026/8/2 07:03,1,4.722696154,0.003129618,0,18.65769615,8.303377712,2
2026/8/2 07:03,2026/8/2 07:06,1,5.41983871,0.003792198,2,19.35483871,13.77619096,2
2026/8/2 07:06,2026/8/2 07:09,1,5.723647759,92.33865659,2,19.65864776,21464780.97,2
2026/8/2 07:09,2026/8/2 07:12,1,5.326637239,0.005252444,0,19.26163724,8.018483274,2
2026/8/2 07:12,2026/8/2 07:15,1,4.356294194,0.00247536,1,18.29129419,6.153424357,2
2026/8/2 07:15,2026/8/2 07:18,1,4.962637795,NaN,2,18.8976378,NaN,2
2026/8/2 07:18,2026/8/2 07:21,1,6.209644281,0.007070617,0,20.14464428,10.8561879,2
2026/8/2 07:21,2026/8/2 07:24,1,2.690225108,0.002177768,2,16.62522511,2.879079585,2
2026/8/2 07:24,2026/8/2 07:27,1,5.388671498,0.003063833,0,19.3236715,8.547960731,2
2026/8/2 07:27,2026/8/2 07:30,1,4.787944785,0.004501179,1,18.72294479,13.02871203,2
2026/8/2 07:30,2026/8/2 07:33,1,5.278344484,0.002584055,0,19.21334448,5.954469016,2
