Start_Time,End_Time,Wake_Sleep,Breathing_Rate_Deviation,Breathing_Rate_Variability,Num_Events,all_90th_percentile,variance,Sleep_Stage
2026-05-15 02:25:27,2026-05-15 02:28:27,0,4.57549751243781,0.0037077743707172,2,19.9004975124378,9.21602267696674,0
2026-05-15 02:28:27,2026-05-15 02:31:27,0,5.05716560509558,0.0070966074947964,1,20.3821656050956,12.9255565850325,0
2026-05-15 02:31:28,2026-05-15 02:34:28,0,3.91347695390782,0.0026532694299796,2,19.2384769539078,6.31971975366556,0
2026-05-15 02:34:28,2026-05-15 02:37:28,0,3.60244479495267,0.0021980336735466,1,18.9274447949527,4.00017313850909,0
2026-05-15 02:37:28,2026-05-15 02:40:28,0,3.78328025477707,0.0110755762703365,1,19.1082802547771,13.4532204165972,0
2026-05-15 02:40:28,2026-05-15 02:43:28,0,4.18719512195122,0.0041099292609202,0,19.5121951219512,5.77155416546079,0
2026-05-15 02:43:28,2026-05-15 02:46:28,0,2.48576066790351,0.0047285705328317,1,17.8107606679035,8.87120722321892,0
2026-05-15 02:46:28,2026-05-15 02:49:28,0,4.00538074519627,0.0022741101073255,0,19.3303807451963,9.76764275816602,0
2026-05-15 02:49:29,2026-05-15 02:52:29,0,4.70838898163605,0.0040913320415782,0,20.033388981636,10.9474090653471,0
2026-05-15 02:52:29,2026-05-15 02:55:29,0,5.47222703639514,0.0056053736202846,0,20.7972270363951,10.7977157144885,0
2026-05-15 02:55:29,2026-05-15 02:58:29,1,5.75232674795491,0.0028253391442929,0,21.0773267479549,13.0588931676656,2
2026-05-15 02:58:29,2026-05-15 03:01:29,1,3.425,0.0025830284942075,1,18.75,10.1529047006459,2
2026-05-15 03:01:29,2026-05-15 03:04:29,1,2.15565416832867,0.0080400302355509,0,17.4806541683287,9.86260894499909,2
2026-05-15 03:04:30,2026-05-15 03:07:30,1,5.36465517241379,0.0026099362136151,0,20.6896551724138,10.358728556861,2
2026-05-15 03:07:30,2026-05-15 03:10:30,1,3.89383030116148,0.0054706081267181,1,19.2188303011615,7.41026876561126,2
2026-05-15 03:10:30,2026-05-15 03:13:30,1,2.93862886029011,0.001339492604036,1,18.2636288602901,4.10427330258981,2
2026-05-15 03:13:30,2026-05-15 03:16:30,1,3.86114777753113,0.0077710382525318,0,19.1861477775311,10.4288462203965,2
2026-05-15 03:16:30,2026-05-15 03:19:30,1,6.33575577840288,0.0085711725022422,1,21.6607557784029,17.1564339278939,2
2026-05-15 03:19:30,2026-05-15 03:22:30,1,1.56383013879709,0.0032808759814513,0,16.8888301387971,5.47345361980399,2
2026-05-15 03:22:31,2026-05-15 03:25:31,1,4.84306722689076,0.0060716680965784,0,20.1680672268908,7.32300677751961,2
2026-05-15 03:25:31,2026-05-15 03:28:31,1,2.63907185628743,0.0029011345300663,1,17.9640718562874,6.59864200478121,2
2026-05-15 03:28:31,2026-05-15 03:31:31,1,4.46073614937252,0.004501184774877,0,19.7857361493725,8.70642363687723,2
2026-05-15 03:31:31,2026-05-15 03:34:31,1,3.05744620132753,0.0021150456577867,1,18.3824462013275,7.89714150232106,2
2026-05-15 03:34:31,2026-05-15 03:37:31,1,2.24477243452126,0.0050808591590863,1,17.5697724345213,7.08072042047154,2
2026-05-15 03:37:32,2026-05-15 03:40:32,1,4.5920124481328,0.0056519499889251,0,19.9170124481328,11.7916882252223,2
2026-05-15 03:40:32,2026-05-15 03:43:32,1,4.71731751154431,0.0035846454654155,0,20.0423175115443,9.91263585054974,2
2026-05-15 03:43:32,2026-05-15 03:46:32,1,2.9259505703422,0.0017145068635972,3,18.2509505703422,2.81342053939272,2
2026-05-15 03:46:32,2026-05-15 03:49:32,1,3.93512797298777,0.0040284216850802,1,19.2601279729878,8.27271350716443,2
